Surveyor,Survey_Date,Page #,Row,StreamName,SectionName,AnglerType,AnglerCategory,TargetSpecies,NumAnglers,Guided?,FishingMethod,Num_Cars,Num_Trailers,Fishing_Start_Time,Interview_Start_Time,Fishing_time_corrected,Fishing_End_Time_Corrected,Percent_time_fished,Species,Origin,Fate,Qty,CompleteTrip,County1,interviewed_today,Comments
"Nelson, Rachel",3/6/2019,4,6,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,3,No,Fly,2,1,9:00 AM,3:30 PM,6:30,3:30 PM,1,,,,,Yes,"98232,2",No,steelhead park
"Nelson, Rachel",3/6/2019,4,7,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,1,No,Both,1,1,3:00 PM,5:15 PM,2:15,5:15 PM,1,,,,,Yes,"98229,1",No,baker launch
"Nelson, Rachel",3/6/2019,4,8,Skagit,Dalles bridge to Marblemount bridge,Pontoon / kick,Shore,Steelhead,1,No,Fly,2,0,9:00 AM,5:30 PM,8:30,5:30 PM,1,,,,,Yes,"98028,1",No,paddleboard
"Nelson, Rachel",3/6/2019,4,9,Skagit,Dalles bridge to Marblemount bridge,Pontoon / kick,Shore,Steelhead,2,No,Fly,1,0,9:00 AM,5:30 PM,8:30,5:30 PM,1,,,,,Yes,"98113,1,98103,1",No,
"Nelson, Rachel",3/6/2019,4,10,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Fly,1,1,9:30 AM,5:30 PM,8:00,5:30 PM,1,,,,,Yes,"98273,1,96161,1,98710,1",No,
"Nelson, Rachel",3/6/2019,4,11,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,3:30 PM,5:30 PM,2:00,5:30 PM,1,,,,,Yes,"98263,1",No,Dean the fly guy
"Nelson, Rachel",3/6/2019,5,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,7:30 AM,3:30 PM,4:00,11:30 AM,0.5,,,,,Yes,"98620,1",No,by Baker
"Nelson, Rachel",3/6/2019,5,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,7:30 AM,3:30 PM,4:00,11:30 AM,0.5,SH,W,R,1,Yes,"98620,1",No,by Baker
"Bosley, April",3/9/2019,1,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,3,No,Both,1,0,8:55 AM,9:15 AM,0:20,9:15 AM,1,,,,,No,"98225,3",No,
"Bosley, April",3/9/2019,1,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,,1,0,10:30 AM,11:05 AM,0:35,11:05 AM,1,,,,,No,"98232,2",No,
"Bosley, April",3/9/2019,1,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,6:00 AM,11:35 AM,0:33,6:33 AM,0.1,,,,,No,"98271,1,98273,1",No,
"Bosley, April",3/9/2019,1,3,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,6:00 AM,11:35 AM,5:01,11:01 AM,0.9,SH,W,R,1,No,"98271,1,98273,1",No,
"Bosley, April",3/9/2019,1,3,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,6:00 AM,11:35 AM,5:01,11:01 AM,0.9,BLC,,R,1,No,"98271,1,98273,1",No,
"Bosley, April",3/9/2019,1,4,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,11:45 AM,12:00 PM,0:15,12:00 PM,1,,,,,No,"98225,1",No,
"Bosley, April",3/9/2019,1,5,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,8:00 AM,11:00 AM,3:00,11:00 AM,1,,,,,No,"98225,3",No,
"Bosley, April",3/9/2019,1,6,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Both,1,0,10:00 AM,12:00 PM,2:00,12:00 PM,1,,,,,No,"98117,1,98118,1",No,
"Bosley, April",3/9/2019,1,7,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,6:30 AM,12:00 PM,5:30,12:00 PM,1,,,,,Yes,"98258,1",No,
"Bosley, April",3/9/2019,1,8,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,8:00 AM,12:15 PM,4:15,12:15 PM,1,,,,,Yes,"98052,1",No,
"Bosley, April",3/9/2019,1,9,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,9:00 AM,12:30 PM,3:30,12:30 PM,1,BLC,,R,1,No,"98133,1,98136,1",No,
"Bosley, April",3/9/2019,1,10,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Both,1,0,12:00 PM,12:50 PM,0:50,12:50 PM,1,,,,,No,"98223,1,27012,1",No,
"Bosley, April",3/9/2019,1,11,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,7:30 AM,1:05 PM,5:35,1:05 PM,1,,,,,Yes,"98226,1",No,
"Bosley, April",3/9/2019,2,12,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Both,1,0,9:00 AM,1:15 PM,0:25,9:25 AM,0.1,,,,,No,"98225,1,98226,1",No,
"Bosley, April",3/9/2019,2,13,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Both,1,0,9:00 AM,1:15 PM,3:49,12:49 PM,0.9,,,,,No,"98225,1,98226,1",No,
"Lambert, Leah",3/9/2019,3,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Gear,1,0,7:00 AM,8:00 AM,1:00,8:00 AM,1,,,,,Yes,"98237,1",No,Duely
"Lambert, Leah",3/9/2019,3,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,8:15 AM,9:45 AM,1:30,9:45 AM,1,,,,,No,"98227,1",No,wihte new 4runner
"Lambert, Leah",3/9/2019,3,3,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,7:00 AM,11:30 AM,4:30,11:30 AM,1,,,,,No,"98230,1,98248,1",No,
"Lambert, Leah",3/9/2019,3,4,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Gear,1,0,8:00 AM,12:15 PM,4:15,12:15 PM,1,SH,W,R,2,No,"V4L2L2,1",No,
"Lambert, Leah",3/9/2019,3,5,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,10:00 AM,11:00 AM,1:00,11:00 AM,1,,,,,Yes,"98230,1,V4A6P1,1",No,Orange tundra
"Armellino, Daniel",3/9/2019,4,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,1:00 PM,1:50 PM,0:50,1:50 PM,1,,,,,No,"98223,1",No,hatchery creek
"Armellino, Daniel",3/9/2019,4,2,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:00 AM,2:20 PM,7:20,2:20 PM,1,,,,,Yes,"98292,2",No,usfs luanch
"Armellino, Daniel",3/9/2019,4,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,2,0,1:30 PM,3:00 PM,1:30,3:00 PM,1,,,,,No,"98117,1,98118,1",Yes,"native hole, interviewed by april"
"Armellino, Daniel",3/9/2019,4,4,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,1:15 PM,3:15 PM,2:00,3:15 PM,1,,,,,Yes,"98270,1",No,hippie bar
"Armellino, Daniel",3/9/2019,4,5,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,3,No,Fly,3,0,4:00 PM,5:00 PM,1:00,5:00 PM,1,,,,,No,"98020,3",No,
"Armellino, Daniel",3/9/2019,4,6,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,0,10:00 AM,5:15 PM,7:15,5:15 PM,1,,,,,Yes,"98290,1,98292,1",No,
"Armellino, Daniel",3/9/2019,4,7,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,1:50 PM,5:15 PM,3:25,5:15 PM,1,,,,,Yes,"98223,1",Yes,interviewed earlier by me
"Armellino, Daniel",3/9/2019,4,8,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Gear,2,0,3:00 PM,5:30 PM,2:30,5:30 PM,1,,,,,Yes,"98117,1,98118,1",Yes,3rd interview
"Armellino, Daniel",3/9/2019,4,9,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,2:30 PM,6:10 PM,3:40,6:10 PM,1,,,,,Yes,"98201,1",No,with row10
"Armellino, Daniel",3/9/2019,4,10,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,2:30 PM,6:15 PM,3:45,6:15 PM,1,,,,,Yes,"98201,1",No,with row 9
"Armellino, Daniel",3/9/2019,4,11,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,10:30 AM,6:25 PM,7:55,6:25 PM,1,SH,W,R,1,Yes,"98221,1,98229,1,98223,1",No,
"Armellino, Daniel",3/9/2019,4,11,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,10:30 AM,6:25 PM,7:55,6:25 PM,1,BLC,,R,1,Yes,"98221,1,98229,1,98223,1",No,
"Armellino, Daniel",3/9/2019,5,12,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Fly,3,2,9:00 AM,6:40 PM,9:40,6:40 PM,1,,,,,Yes,"98012,2,98296,1",No,
"Nelson, Rachel",3/9/2019,6,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,7:00 AM,12:45 PM,5:45,12:45 PM,1,SH,W,R,1,No,"98284,1,98263,1",No,Kale [?] to Jackman Creek
"Nelson, Rachel",3/9/2019,6,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,9:30 AM,12:45 PM,3:15,12:45 PM,1,,,,,Yes,"98177,1",No,Jackman Bridge
"Nelson, Rachel",3/9/2019,6,3,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,11:05 AM,12:45 PM,1:40,12:45 PM,1,,,,,No,"98232,2",Yes,"by baker, checked by april"
"Nelson, Rachel",3/9/2019,6,4,Skagit,Dalles bridge to Marblemount bridge,Pontoon / kick,Boat,Floating,2,No,,1,0,8:30 AM,1:00 PM,4:30,1:00 PM,1,,,,,Yes,"98284,2",No,rockport to faber NOT fishing
"Nelson, Rachel",3/9/2019,6,5,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,6:45 AM,1:15 PM,6:30,1:15 PM,1,SH,W,R,1,Yes,"98237,2,98284,1",No,rockport to baker
"Nelson, Rachel",3/9/2019,6,6,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Gear,1,0,6:30 AM,1:30 PM,3:30,10:00 AM,0.5,,,,,Yes,"98277,2",No,baker launch
"Nelson, Rachel",3/9/2019,6,6,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Gear,1,0,6:30 AM,1:30 PM,3:30,10:00 AM,0.5,,,,,Yes,"98277,2",No,baker launch
"Nelson, Rachel",3/9/2019,6,7,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,1,1,7:00 AM,1:45 PM,6:45,1:45 PM,1,,,,,Yes,"98277,2",No,steelhead to faber
"Nelson, Rachel",3/9/2019,6,8,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,8:00 AM,2:45 PM,6:45,2:45 PM,1,,,,,Yes,"98278,3",No,faber to baker
"Nelson, Rachel",3/9/2019,6,9,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,12:45 PM,3:00 PM,2:15,3:00 PM,1,,,,,Yes,"98232,2",No,by the baker
"Nelson, Rachel",3/9/2019,6,10,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:00 AM,3:15 PM,4:07,11:07 AM,0.5,,,,,Yes,"98237,2",No,"hippie bar to baker, [illegile]"
"Nelson, Rachel",3/9/2019,6,10,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:00 AM,3:15 PM,4:07,11:07 AM,0.5,,,,,Yes,"98237,2",No,"hippie bar to baker, [illegile]"
"Nelson, Rachel",3/9/2019,6,11,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,1,No,Gear,1,1,7:30 AM,3:15 PM,7:45,3:15 PM,1,,,,,Yes,"98221,1",No,"fabers to baker, Graig"
"Nelson, Rachel",3/9/2019,7,12,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Fly,2,1,7:30 AM,3:30 PM,8:00,3:30 PM,1,,,,,Yes,"98146,1,98052,1,59612,1",No,steelhead park to baker
"Nelson, Rachel",3/9/2019,7,13,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Fly,1,1,12:00 PM,4:30 PM,4:30,4:30 PM,1,,,,,Yes,"98026,2",No,"Pete Souerel conservation angler 425-501-9852, collected small hatchery steelhead, found dead on bank"
"Nelson, Rachel",3/9/2019,7,14,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Both,2,1,6:30 AM,5:00 PM,10:30,5:00 PM,1,,,,,Yes,"98270,2",No,marblemount to faber
"Nelson, Rachel",3/9/2019,7,15,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,7:30 AM,5:45 PM,10:15,5:45 PM,1,,,,,Yes,"98229,2,98225,1",No,hippie bar to faber
"Nelson, Rachel",3/9/2019,7,16,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Gear,1,1,7:00 AM,5:45 PM,10:45,5:45 PM,1,SH,W,R,1,Yes,"98226,2",No,faber launch
"Nelson, Rachel",3/9/2019,7,17,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,1,8:30 AM,6:15 PM,9:45,6:15 PM,1,,,,,Yes,"98201,1,98296,1",No,faber to baker
"Nelson, Rachel",3/9/2019,7,18,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,1,No,Fly,1,0,9:00 AM,6:15 PM,9:15,6:15 PM,1,,,,,Yes,"V0J2X2,1",No,
"Nelson, Rachel",3/9/2019,7,19,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,1,No,Gear,1,1,2:00 PM,6:15 PM,4:15,6:15 PM,1,SH,W,R,1,Yes,"98237,1",No,"wife dropped off at faber, picked up at baker. "
"Nelson, Rachel",3/9/2019,7,20,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,2:30 PM,6:30 PM,4:00,6:30 PM,1,,,,,Yes,"98263,1",No,Dean the fly guy
"Nelson, Rachel",3/9/2019,7,21,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,3,No,Fly,1,0,12:00 PM,6:30 PM,6:30,6:30 PM,1,SH,W,R,1,Yes,"59801,3",No,"across the baker river, not on car count"
"Lambert, Leah",3/10/2019,1,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,9:00 AM,11:00 AM,2:00,11:00 AM,1,SH,W,R,1,Yes,"98284,1",No,
"Lambert, Leah",3/10/2019,1,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,9:00 AM,11:30 AM,2:30,11:30 AM,1,,,,,No,"98284,1",No,
"Bosley, April",3/10/2019,2,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,7:30 AM,9:20 AM,1:50,9:20 AM,1,BLC,,R,1,No,"98103,1,98117,1",No,
"Bosley, April",3/10/2019,2,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,3,No,Both,2,0,7:30 AM,12:10 PM,4:40,12:10 PM,1,BLC,,R,1,No,"98012,1,98021,1,98072,1",No,
"Bosley, April",3/10/2019,2,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,2,0,10:30 AM,12:20 PM,1:50,12:20 PM,1,,,,,No,"03904,1,98107,1",No,
"Bosley, April",3/10/2019,2,4,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,10:00 AM,12:20 PM,2:20,12:20 PM,1,,,,,No,"98033,1",No,
"Bosley, April",3/10/2019,2,5,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,12:30 PM,1:05 PM,0:35,1:05 PM,1,,,,,No,"B0JZ0,2",No,
"Bosley, April",3/10/2019,2,6,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,9:00 AM,1:20 PM,4:20,1:20 PM,1,,,,,No,"98284,1",No,
"Bosley, April",3/10/2019,2,7,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,11:45 AM,1:30 PM,1:45,1:30 PM,1,,,,,No,"98223,1",No,
"Armellino, Daniel",3/10/2019,3,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,9:20 AM,2:10 PM,4:50,2:10 PM,1,BLC,,R,1,No,"98117,1,98103,1",Yes,caught bull trout after interview with april
"Armellino, Daniel",3/10/2019,3,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,11:45 AM,2:30 PM,2:45,2:30 PM,1,,,,,Yes,"98037,1",No,usfs launch
"Armellino, Daniel",3/10/2019,3,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,1:30 PM,3:00 PM,1:30,3:00 PM,1,,,,,No,"98223,1",,
"Armellino, Daniel",3/10/2019,3,4,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,9:30 AM,3:10 PM,1:08,10:38 AM,0.2,,,,,Yes,"98011,1",No,
"Armellino, Daniel",3/10/2019,3,4,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Gear,1,0,9:30 AM,3:10 PM,4:32,2:02 PM,0.8,,,,,Yes,"98011,1",No,
"Armellino, Daniel",3/10/2019,3,5,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,1:30 PM,3:15 PM,1:45,3:15 PM,1,,,,,Yes,"98270,1",No,"hippie bar, dan the man!"
"Armellino, Daniel",3/10/2019,3,6,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,12:30 PM,5:10 PM,4:40,5:10 PM,1,,,,,No,"98225,1",No,
"Armellino, Daniel",3/10/2019,3,7,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,Yes,Gear,2,1,8:00 AM,5:25 PM,9:25,5:25 PM,1,,,,,Yes,"98155,2,98011,1",No,
"Armellino, Daniel",3/10/2019,3,8,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,11:15 AM,5:30 PM,6:15,5:30 PM,1,,,,,Yes,"98225,1,98257,1",No,
"Armellino, Daniel",3/10/2019,3,9,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,3:00 PM,5:45 PM,2:45,5:45 PM,1,,,,,No,"98223,1",Yes,2nd interview with me
"Armellino, Daniel",3/10/2019,3,10,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,Yes,Fly,2,1,7:30 AM,6:00 PM,10:30,6:00 PM,1,BLC,,R,2,Yes,"96007,3",No,Hippie bar
"Nelson, Rachel",3/10/2019,4,1,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,6:30 AM,1:15 PM,4:43,11:13 AM,0.7,,,,,Yes,"98237,1,98271,1",No,Clay [illegible] Hippie Bark to Faber
"Nelson, Rachel",3/10/2019,4,1,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,6:30 AM,1:15 PM,2:01,8:31 AM,0.3,,,,,Yes,"98237,1,98271,1",No,Clay [illegible] Hippie Bark to Faber
"Nelson, Rachel",3/10/2019,4,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,1:00 PM,1:30 PM,0:30,1:30 PM,1,,,,,No,"98229,1",No,Steelhead Park
"Nelson, Rachel",3/10/2019,4,3,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Fly,1,0,9:00 AM,2:45 PM,5:45,2:45 PM,1,,,,,Yes,"98225,2",No,Steelhead to Baker
"Nelson, Rachel",3/10/2019,4,4,Skagit,Dalles bridge to Marblemount bridge,Pontoon / kick,Shore,Steelhead,2,No,Fly,2,0,6:00 AM,3:30 PM,9:30,3:30 PM,1,,,,,Yes,"98292,2",No,Steelhead to Baker
"Nelson, Rachel",3/10/2019,4,5,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:00 AM,4:15 PM,9:15,4:15 PM,1,SH,W,R,1,Yes,"98241,2",No,Marb to Steelhead
"Nelson, Rachel",3/10/2019,4,6,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,1:00 PM,5:00 PM,4:00,5:00 PM,1,,,,,No,"98039,1",No,"Chapel Hole, Marty"
"Nelson, Rachel",3/10/2019,4,7,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,6:00 AM,5:15 PM,11:15,5:15 PM,1,SH,W,R,2,Yes,"98223,3",No,Marb to Rock
"Nelson, Rachel",3/10/2019,4,7,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,6:00 AM,5:15 PM,11:15,5:15 PM,1,BLC,,R,1,Yes,"98223,3",No,Marb to Rock
"Nelson, Rachel",3/10/2019,4,8,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,8:00 AM,5:30 PM,9:30,5:30 PM,1,BLC,,R,1,Yes,"98272,1,98290,1",No,Marb to Rock (primitive launch)
"Nelson, Rachel",3/10/2019,4,9,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,8:00 AM,5:30 PM,9:30,5:30 PM,1,,,,,Yes,"998036,1,98256,1",No,Marb to Rock
"Nelson, Rachel",3/10/2019,4,10,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,3,No,Gear,1,1,11:00 AM,5:45 PM,6:45,5:45 PM,1,SH,W,R,1,Yes,"98223,1,98296,1,98077,1",No,Baker
"Nelson, Rachel",3/10/2019,4,11,Skagit,Dalles bridge to Marblemount bridge,Pontoon / kick,Shore,Steelhead,1,No,Fly,1,0,9:00 AM,5:45 PM,8:45,5:45 PM,1,,,,,Yes,"V0J2X2,1",No,Rock to Baker (primitive launch)
"Nelson, Rachel",3/10/2019,5,12,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,3,No,Both,1,1,7:00 AM,6:00 PM,11:00,6:00 PM,1,,,,,Yes,"98229,2,98208,1",No,"Sean, Baker"
"Nelson, Rachel",3/10/2019,5,13,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,12:00 PM,6:00 PM,6:00,6:00 PM,1,,,,,Yes,"V0J1Z0,2",Yes,talked to April
"Nelson, Rachel",3/10/2019,5,14,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Fly,2,1,10:00 AM,6:30 PM,8:30,6:30 PM,1,SH,W,R,1,Yes,"98235,3",No,Marb to Rock
"Nelson, Rachel",3/10/2019,5,14,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Fly,2,1,10:00 AM,6:30 PM,8:30,6:30 PM,1,BLC,,R,1,Yes,"98235,3",No,Marb to Rock
"Nelson, Rachel",3/10/2019,5,14,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Fly,2,1,10:00 AM,6:30 PM,8:30,6:30 PM,1,RT,,R,1,Yes,"98235,3",No,Marb to Rock
"Nelson, Rachel",3/10/2019,5,15,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,2:30 PM,7:00 PM,4:30,7:00 PM,1,,,,,Yes,"98263,1",,"Across from Baker, Dean the fly guy"
"Bosley, April",3/11/2019,1,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,7:30 AM,9:55 AM,2:25,9:55 AM,1,BLC,,R,1,No,"98116,1",No,
"Bosley, April",3/11/2019,1,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,9:45 AM,9:55 AM,0:10,9:55 AM,1,,,,,No,"98144,1",No,
"Bosley, April",3/11/2019,1,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,9:55 AM,12:00 PM,2:05,12:00 PM,1,,,,,No,"98144,1",Yes,
"Bosley, April",3/11/2019,1,4,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,10:30 AM,12:10 PM,1:40,12:10 PM,1,,,,,No,"98223,1,98271,1",No,
"Bosley, April",3/11/2019,1,5,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,Yes,Fly,1,0,10:30 AM,12:55 PM,2:25,12:55 PM,1,,,,,No,"96007,2",No,client of row 6
"Bosley, April",3/11/2019,1,6,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,None,1,Yes,Fly,1,1,10:30 AM,12:55 PM,2:25,12:55 PM,1,,,,,No,"96007,1",No,guide for row 5
"Bosley, April",3/11/2019,1,7,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,9:55 AM,1:30 PM,3:35,1:30 PM,1,,,,,Yes,"98116,1",Yes,interviewed on row 1
"Lambert, Leah",3/11/2019,2,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,,,1,0,6:00 AM,12:15 PM,6:15,12:15 PM,1,SH,W,R,1,No,"98229,1",No,
"Lambert, Leah",3/11/2019,2,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,,,1,0,6:00 AM,12:15 PM,6:15,12:15 PM,1,BLC,,R,1,No,"98229,1",No,
"Armellino, Daniel",3/11/2019,3,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,1:30 PM,2:10 PM,0:40,2:10 PM,1,,,,,No,"98607,1",No,
